open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore,timestamp
1738141200000,102500.0,103567.8,99500.0,103299.9,310.004,1738144799999,31657634.72600,3277,153.323,15819576.66300,0,2025-01-29 09:00:00
1738144800000,102855.5,103450.0,99501.0,101819.8,158.975,1738148399999,16229608.53190,3398,79.498,8172616.95810,0,2025-01-29 10:00:00
1738148400000,101819.8,103400.0,99000.1,102547.7,116.889,1738151999999,11901571.74700,2789,55.497,5690999.93660,0,2025-01-29 11:00:00
1738152000000,102554.0,102621.3,100040.1,101220.4,73.748,1738155599999,7523976.16800,2062,33.404,3418829.96050,0,2025-01-29 12:00:00
1738155600000,101237.9,103700.0,100040.1,102862.2,132.215,1738159199999,13422227.00420,3407,68.761,7019810.08500,0,2025-01-29 13:00:00
1738159200000,102862.2,103950.0,100551.0,102800.0,151.554,1738162799999,15540581.64830,3672,72.020,7435100.40520,0,2025-01-29 14:00:00
1738162800000,103100.0,103950.0,100551.0,103010.0,122.924,1738166399999,12592433.39160,2598,48.660,5017038.67650,0,2025-01-29 15:00:00
1738166400000,102588.1,103950.0,101750.0,101956.8,131.708,1738169999999,13553808.07190,2645,65.993,6820859.45710,0,2025-01-29 16:00:00
1738170000000,101956.8,104400.0,100040.0,103105.9,226.396,1738173599999,23254932.66310,3307,99.537,10317855.97390,0,2025-01-29 17:00:00
1738173600000,102443.6,104400.0,100000.3,103089.9,247.837,1738177199999,25298619.81000,4562,118.162,12177231.34650,0,2025-01-29 18:00:00
1738177200000,103089.9,103900.0,100083.7,102574.0,148.15,1738180799999,15128299.19850,2143,77.559,7951199.08100,0,2025-01-29 19:00:00
1738180800000,102600.0,103900.0,100200.0,102816.1,132.425,1738184399999,13562774.45540,1993,50.270,5185675.33490,0,2025-01-29 20:00:00
1738184400000,101931.6,104400.0,100145.5,101500.0,134.784,1738187999999,13846487.22210,2514,62.626,6486315.50100,0,2025-01-29 21:00:00
1738188000000,101334.6,103542.8,100145.5,103100.0,72.533,1738191599999,7413871.76470,2038,39.015,4005014.79810,0,2025-01-29 22:00:00
1738191600000,103128.9,104400.0,101000.0,103657.4,66.575,1738195199999,6896067.48420,1623,31.123,3235748.58550,0,2025-01-29 23:00:00
1738195200000,103668.8,104399.7,100737.0,104044.7,63.168,1738198799999,6523206.21030,1585,34.376,3561137.32580,0,2025-01-30 00:00:00
1738198800000,103984.0,104400.0,100083.9,102500.0,363.576,1738202399999,36819060.06040,2569,75.505,7815171.50090,0,2025-01-30 01:00:00
1738202400000,102499.9,104400.0,100083.9,102518.2,62.137,1738205999999,6376976.26730,2191,27.420,2831438.01790,0,2025-01-30 02:00:00
1738206000000,102443.7,107000.0,100633.6,104318.8,468.76,1738209599999,48956126.74640,4223,360.474,37857145.24330,0,2025-01-30 03:00:00
1738209600000,103845.1,105126.1,101760.0,105126.0,120.849,1738213199999,12604514.65330,2866,69.005,7230793.55620,0,2025-01-30 04:00:00
1738213200000,105126.0,106840.0,100719.2,105093.7,254.811,1738216799999,26549830.47530,4944,125.267,13176090.80790,0,2025-01-30 05:00:00
1738216800000,105093.7,105500.0,102124.6,104000.0,107.328,1738220399999,11234078.16130,2369,60.240,6335394.98980,0,2025-01-30 06:00:00
1738220400000,105005.1,105498.9,102205.0,105005.1,130.515,1738223999999,13612510.59460,3651,68.179,7152377.55060,0,2025-01-30 07:00:00
1738224000000,104400.0,105498.9,102350.0,105498.8,75.439,1738227599999,7914240.14060,1186,47.815,5031035.06420,0,2025-01-30 08:00:00
1738227600000,105113.5,105499.9,102600.0,105499.9,83.361,1738231199999,8757422.13300,2711,41.416,4360867.21310,0,2025-01-30 09:00:00
1738231200000,105499.8,105499.9,103213.6,104630.5,122.924,1738234799999,12873627.61580,5420,63.907,6716658.24310,0,2025-01-30 10:00:00
1738234800000,104630.5,105450.0,102600.0,104790.1,108.328,1738238399999,11315217.11220,2888,57.860,6072676.20970,0,2025-01-30 11:00:00
1738238400000,104790.1,105255.6,104120.0,104580.1,67.854,1738241999999,7110618.91110,2398,31.448,3302260.40350,0,2025-01-30 12:00:00
1738242000000,104538.1,105450.0,103500.0,104968.1,144.842,1738245599999,15169714.67830,4436,76.516,8035125.60830,0,2025-01-30 13:00:00
1738245600000,104968.1,105499.9,103500.0,105000.0,167.246,1738249199999,17549508.24730,6124,87.644,9229249.76160,0,2025-01-30 14:00:00
1738249200000,105010.2,106820.6,103732.0,106472.8,416.822,1738252799999,44010971.51010,8937,318.204,33646282.16830,0,2025-01-30 15:00:00
1738252800000,106472.8,106799.9,105000.0,105638.4,136.703,1738256399999,14511816.51000,4596,69.069,7350800.41310,0,2025-01-30 16:00:00
1738256400000,105999.7,106424.9,104400.2,106099.0,530.096,1738259999999,55556469.20760,2361,56.630,6008043.60030,0,2025-01-30 17:00:00
1738260000000,105500.0,106099.0,104400.2,104700.1,123.602,1738263599999,13014834.50510,2349,55.529,5876728.40990,0,2025-01-30 18:00:00
1738263600000,105220.8,106399.9,104400.2,105638.2,205.691,1738267199999,21651931.15300,2782,100.125,10586245.16360,0,2025-01-30 19:00:00
1738267200000,105321.8,106099.6,104400.2,104800.0,139.419,1738270799999,14687786.81050,2857,66.794,7065700.42190,0,2025-01-30 20:00:00
1738270800000,104774.4,105795.0,104400.2,105500.1,72.14,1738274399999,7581962.58660,1500,27.895,2939843.30930,0,2025-01-30 21:00:00
1738274400000,105500.2,105699.9,104020.0,105400.0,89.635,1738277999999,9409813.12680,1887,36.819,3880770.01970,0,2025-01-30 22:00:00
1738278000000,105249.1,105699.8,101000.1,103800.0,138.931,1738281599999,14337623.95100,2221,30.695,3196595.13360,0,2025-01-30 23:00:00
1738281600000,103750.1,105490.0,103513.8,104802.4,48.559,1738285199999,5082021.83840,933,23.484,2463221.32010,0,2025-01-31 00:00:00
1738285200000,104802.4,104900.0,104411.4,104657.4,48.189,1738288799999,5046405.93470,706,20.440,2140519.55060,0,2025-01-31 01:00:00
1738288800000,104604.0,104900.0,104000.0,104900.0,57.131,1738292399999,5976773.72220,962,26.991,2827460.88750,0,2025-01-31 02:00:00
1738292400000,104282.0,105699.8,102222.4,104907.3,73.819,1738295999999,7697388.85070,2559,35.339,3700761.97900,0,2025-01-31 03:00:00
1738296000000,104460.0,105699.8,103098.1,103257.2,95.359,1738299599999,9904597.71370,1788,43.365,4523485.15740,0,2025-01-31 04:00:00
1738299600000,103257.2,105699.8,103250.1,103602.0,98.188,1738303199999,10241090.67780,3522,55.358,5798186.73390,0,2025-01-31 05:00:00
1738303200000,103780.0,105326.9,103250.1,104500.0,121.888,1738306799999,12735966.27260,3310,69.879,7338488.23250,0,2025-01-31 06:00:00
1738306800000,104294.4,106099.5,103250.1,105509.0,136.779,1738310399999,14350968.44610,3845,88.761,9357578.05710,0,2025-01-31 07:00:00
1738310400000,105530.2,105963.4,104000.0,105147.7,47.945,1738313999999,5033557.41510,2765,23.762,2499921.20500,0,2025-01-31 08:00:00
1738314000000,105140.0,105516.4,103286.4,104624.6,109.771,1738317599999,11497727.11090,6123,57.166,6011699.93820,0,2025-01-31 09:00:00
1738317600000,104624.6,105516.4,104320.0,104691.7,63.87,1738321199999,6699666.35580,2960,28.408,2989517.78860,0,2025-01-31 10:00:00
1738321200000,104913.1,105516.3,104216.5,104913.3,86.363,1738324799999,9067536.97940,5846,42.571,4483063.51180,0,2025-01-31 11:00:00
1738324800000,104912.8,105500.0,104000.0,104690.0,86.281,1738328399999,9062893.84990,6303,45.049,4741283.89000,0,2025-01-31 12:00:00
1738328400000,104928.4,105499.9,104500.0,104566.4,105.339,1738331999999,11052789.96290,7915,49.594,5210289.10250,0,2025-01-31 13:00:00
1738332000000,104556.0,105240.0,104500.0,104500.3,91.905,1738335599999,9613415.58080,3377,29.298,3068221.53110,0,2025-01-31 14:00:00
1738335600000,104577.0,106350.0,104258.2,105141.3,194.218,1738339199999,20423972.84940,2506,136.892,14419525.89210,0,2025-01-31 15:00:00
1738339200000,105499.8,106000.0,104500.0,105240.8,192.068,1738342799999,20200555.69090,3155,86.668,9131860.92410,0,2025-01-31 16:00:00
1738342800000,105125.7,106000.0,104500.0,105000.0,124.873,1738346399999,13114055.79520,2907,54.385,5727544.98660,0,2025-01-31 17:00:00
1738346400000,105000.0,105816.0,103992.7,104500.0,195.954,1738349999999,20564556.39060,3224,93.425,9839877.83870,0,2025-01-31 18:00:00
1738350000000,104429.2,104500.0,102222.0,103275.3,214.48,1738353599999,22113878.72280,3737,70.160,7251850.76790,0,2025-01-31 19:00:00
1738353600000,103275.3,104111.0,102300.0,103062.8,74.34,1738357199999,7678044.35570,2422,27.775,2882535.96450,0,2025-01-31 20:00:00
1738357200000,103057.6,103950.9,102500.0,103700.0,80.851,1738360799999,8351607.14550,1647,37.352,3875034.15410,0,2025-01-31 21:00:00
1738360800000,103000.0,104100.0,102400.0,103000.0,90.345,1738364399999,9341825.54550,2009,47.184,4904909.53330,0,2025-01-31 22:00:00
1738364400000,103999.9,104000.0,102317.4,103991.9,93.454,1738367999999,9664134.27770,1434,47.888,4976851.56070,0,2025-01-31 23:00:00
1738368000000,103991.9,103992.0,102319.1,103489.9,61.955,1738371599999,6396472.01800,1363,32.938,3420912.29780,0,2025-02-01 00:00:00
1738371600000,103200.0,103948.0,102319.1,103100.0,58.839,1738375199999,6081119.95780,1027,31.575,3276852.68460,0,2025-02-01 01:00:00
1738375200000,103086.0,103948.4,102395.9,103830.8,39.54,1738378799999,4079593.15880,1549,20.713,2147494.50320,0,2025-02-01 02:00:00
1738378800000,103830.8,103950.0,102375.9,103082.3,65.585,1738382399999,6771655.39910,3015,32.375,3359346.00340,0,2025-02-01 03:00:00
1738382400000,102980.6,103993.0,102365.9,103643.5,103.396,1738385999999,10648955.24280,4473,36.130,3750052.92310,0,2025-02-01 04:00:00
1738386000000,103643.5,103993.0,102435.1,103726.7,33.344,1738389599999,3449573.84780,1692,12.185,1263580.85130,0,2025-02-01 05:00:00
1738389600000,103747.5,103993.9,102900.0,103789.1,59.578,1738393199999,6172481.26780,2412,28.524,2964428.47620,0,2025-02-01 06:00:00
1738393200000,103726.7,103995.1,102900.0,103995.0,57.336,1738396799999,5948323.19290,1656,29.224,3036868.51640,0,2025-02-01 07:00:00
1738396800000,103976.4,103997.7,102680.0,103789.1,74.28,1738400399999,7704819.01850,2135,42.996,4469175.43230,0,2025-02-01 08:00:00
1738400400000,103830.7,103990.0,102680.0,103705.9,88.444,1738403999999,9147170.16870,2569,29.099,3017765.80510,0,2025-02-01 09:00:00
1738404000000,103706.3,103997.7,102365.9,103560.2,117.81,1738407599999,12154346.51560,3829,47.026,4873641.89500,0,2025-02-01 10:00:00
1738407600000,103560.3,103950.0,102335.5,103126.0,149.056,1738411199999,15352687.83470,4125,65.403,6766265.57620,0,2025-02-01 11:00:00
1738411200000,103063.3,103949.8,102465.7,102760.0,74.359,1738414799999,7670725.04830,4994,36.677,3796687.40000,0,2025-02-01 12:00:00
1738414800000,102877.6,103949.8,102750.0,103560.3,140.368,1738418399999,14497762.34710,5782,69.879,7242603.15530,0,2025-02-01 13:00:00
1738418400000,103614.1,103949.8,102500.0,103166.9,165.89,1738421999999,17151177.27370,5926,94.409,9791465.00030,0,2025-02-01 14:00:00
1738422000000,103187.4,103949.8,102400.0,103400.0,115.857,1738425599999,11946654.19200,5143,55.512,5744353.18740,0,2025-02-01 15:00:00
1738425600000,103898.9,103930.0,102335.5,103429.9,169.106,1738429199999,17442904.15590,5318,72.164,7481444.92670,0,2025-02-01 16:00:00
1738429200000,103104.7,103890.0,102335.5,102960.0,94.375,1738432799999,9722274.29060,4225,43.148,4462133.80980,0,2025-02-01 17:00:00
1738432800000,102960.0,103930.0,102363.2,103373.9,69.364,1738436399999,7158526.14780,3293,31.428,3253337.54180,0,2025-02-01 18:00:00
1738436400000,103394.5,103997.7,102400.0,102774.6,155.702,1738439999999,16021064.64060,3211,48.544,5013726.80440,0,2025-02-01 19:00:00
1738440000000,103000.0,103900.0,102400.0,103477.3,111.928,1738443599999,11551368.89450,4573,47.842,4956722.70870,0,2025-02-01 20:00:00
1738443600000,103477.3,103493.9,100500.2,101362.4,1410.889,1738447199999,143674074.61650,5499,119.457,12144459.96190,0,2025-02-01 21:00:00
1738447200000,101362.4,103200.0,100600.1,101655.4,170.56,1738450799999,17278692.90520,4485,40.356,4127909.77510,0,2025-02-01 22:00:00
1738450800000,101667.8,102900.0,101129.9,101933.0,50.77,1738454399999,5156150.43480,2192,11.282,1148845.91360,0,2025-02-01 23:00:00
1738454400000,102000.0,102900.0,101179.8,102465.7,60.951,1738457999999,6207602.68160,4666,23.389,2396619.16560,0,2025-02-02 00:00:00
1738458000000,102219.7,102900.0,101500.0,102898.2,37.172,1738461599999,3812244.69920,1727,16.125,1658372.37820,0,2025-02-02 01:00:00
1738461600000,102899.9,102900.0,101898.2,101912.6,42.248,1738465199999,4316980.91440,1621,16.103,1646824.59440,0,2025-02-02 02:00:00
1738465200000,101912.6,102900.0,101180.0,101749.4,62.259,1738468799999,6343067.83620,3585,30.175,3083150.15860,0,2025-02-02 03:00:00
1738468800000,101749.4,102900.0,99520.1,100029.7,364.473,1738472399999,36627193.46090,7127,57.324,5804901.79400,0,2025-02-02 04:00:00
1738472400000,100009.6,102889.9,99600.1,101484.2,134.139,1738475999999,13527855.91460,6008,54.346,5523394.22940,0,2025-02-02 05:00:00
1738476000000,101504.6,102900.0,100000.1,101022.5,104.289,1738479599999,10611792.18130,6218,49.378,5057735.75590,0,2025-02-02 06:00:00
1738479600000,101037.6,102800.0,100000.1,101606.6,91.068,1738483199999,9251317.47440,5033,43.290,4425521.50410,0,2025-02-02 07:00:00
1738483200000,101683.4,102800.0,100050.0,101063.2,123.904,1738486799999,12562028.28480,7068,61.339,6255604.11220,0,2025-02-02 08:00:00
1738486800000,100552.6,103200.0,100000.1,102137.7,127.924,1738490399999,12957133.43320,7107,54.403,5554807.12950,0,2025-02-02 09:00:00
1738490400000,102096.7,103200.0,100000.1,101170.0,107.417,1738493999999,10901529.52280,8124,45.443,4633306.86320,0,2025-02-02 10:00:00
1738494000000,100754.6,103100.0,100000.2,100391.5,125.922,1738497599999,12732903.08980,6112,56.797,5766182.20670,0,2025-02-02 11:00:00
1738497600000,100090.0,103000.0,98710.2,99898.8,1011.965,1738501199999,100849221.48720,5458,102.058,10238866.10690,0,2025-02-02 12:00:00
1738501200000,99889.5,100270.4,98800.1,100170.5,108.444,1738504799999,10795734.42290,4298,57.123,5703107.00180,0,2025-02-02 13:00:00
1738504800000,100009.6,101098.5,98901.0,100855.5,113.275,1738508399999,11346629.32120,5909,56.443,5678856.80510,0,2025-02-02 14:00:00
1738508400000,100855.6,101115.0,99511.1,100916.2,152.613,1738511999999,15358821.82760,4814,70.451,7106536.70990,0,2025-02-02 15:00:00
1738512000000,100936.4,101115.0,100400.0,100694.0,81.349,1738515599999,8189242.33120,3272,38.955,3927383.92630,0,2025-02-02 16:00:00
1738515600000,100593.0,102947.0,99511.1,100688.9,186.242,1738519199999,18715036.88860,4403,60.561,6109477.26440,0,2025-02-02 17:00:00
1738519200000,100110.1,102200.0,99511.1,100500.0,239.27,1738522799999,24008364.86940,5544,88.169,8888193.43680,0,2025-02-02 18:00:00
1738522800000,100492.0,102600.0,99900.0,101217.9,163.318,1738526399999,16565452.91690,5049,90.782,9256442.62980,0,2025-02-02 19:00:00
1738526400000,100874.5,102600.0,98809.0,100380.0,344.873,1738529999999,34448686.28270,3406,70.430,7143756.67200,0,2025-02-02 20:00:00
1738530000000,100085.0,101999.8,98040.1,101060.0,706.522,1738533599999,69878121.69890,2780,75.268,7620531.94330,0,2025-02-02 21:00:00
1738533600000,100842.2,102500.0,98215.2,99630.0,78.286,1738537199999,7837823.65150,1984,26.073,2637067.58030,0,2025-02-02 22:00:00
1738537200000,99430.0,101900.0,99000.0,99139.8,95.023,1738540799999,9488897.53100,2197,33.112,3337912.82130,0,2025-02-02 23:00:00
1738540800000,99139.8,101800.0,99000.0,99571.9,55.256,1738544399999,5509634.02290,1233,17.525,1762151.74770,0,2025-02-03 00:00:00
1738544400000,99571.9,101800.0,92100.1,94653.1,2648.058,1738547999999,253283295.23530,4410,91.179,8920780.86760,0,2025-02-03 01:00:00
1738548000000,94653.0,97600.0,93600.1,96084.4,104.576,1738551599999,10055734.45000,1679,51.594,4987502.57320,0,2025-02-03 02:00:00
1738551600000,96084.4,101800.0,94500.0,97200.0,122.916,1738555199999,11886265.11420,2516,52.922,5160713.68440,0,2025-02-03 03:00:00
1738555200000,97199.9,98999.8,92040.5,96500.0,129.517,1738558799999,12592816.15390,2793,76.216,7481672.73390,0,2025-02-03 04:00:00
1738558800000,96500.0,98999.8,95000.1,98355.4,100.963,1738562399999,9895953.92080,1689,59.956,5918290.44850,0,2025-02-03 05:00:00
1738562400000,98000.0,98999.8,95500.0,98374.1,58.272,1738565999999,5695650.45430,1579,32.739,3212700.19060,0,2025-02-03 06:00:00
1738566000000,97690.9,98999.8,95600.1,98850.0,161.198,1738569599999,15730742.42080,2388,58.490,5757520.45840,0,2025-02-03 07:00:00
1738569600000,98849.9,98999.8,97500.0,98079.5,94.291,1738573199999,9281059.22370,1322,42.571,4207673.31830,0,2025-02-03 08:00:00
1738573200000,97881.0,98900.0,97382.8,98403.2,129.383,1738576799999,12706626.24990,1598,63.589,6271025.22140,0,2025-02-03 09:00:00
1738576800000,98852.1,98999.8,98403.1,98500.0,114.65,1738580399999,11325305.91620,1071,54.681,5409206.21440,0,2025-02-03 10:00:00
1738580400000,98989.8,98990.0,98500.0,98821.8,112.345,1738583999999,11097500.03310,891,57.775,5716361.99840,0,2025-02-03 11:00:00
1738584000000,98989.8,98999.8,95500.1,97500.1,327.979,1738587599999,31973161.81000,1995,57.886,5707677.00300,0,2025-02-03 12:00:00
1738587600000,97500.1,98926.7,97500.0,98899.8,124.685,1738591199999,12237496.61430,1745,60.884,5999230.20800,0,2025-02-03 13:00:00
1738591200000,98000.0,98999.8,97500.0,98500.0,159.691,1738594799999,15736226.83200,2122,99.252,9815712.91480,0,2025-02-03 14:00:00
1738594800000,98000.0,107721.6,97500.0,102389.8,396.659,1738598399999,40514524.47070,2710,332.948,34215616.87720,0,2025-02-03 15:00:00
1738598400000,102389.8,107721.0,92500.1,97690.8,338.944,1738601999999,33534155.23970,8262,114.029,11615903.88690,0,2025-02-03 16:00:00
1738602000000,97010.0,102100.0,96411.2,98510.0,445.711,1738605599999,43888160.11310,3458,91.456,9076050.05110,0,2025-02-03 17:00:00
1738605600000,98510.1,102900.0,98510.0,101083.9,283.42,1738609199999,28541233.52260,3385,171.529,17292503.78180,0,2025-02-03 18:00:00
1738609200000,101083.9,102700.0,100000.1,102398.8,125.365,1738612799999,12693333.13800,2472,57.282,5842882.43700,0,2025-02-03 19:00:00
1738612800000,102224.7,102399.0,100090.2,101660.4,107.958,1738616399999,10972613.29360,2559,59.177,6044020.87500,0,2025-02-03 20:00:00
1738616400000,102006.6,102587.0,100384.7,101871.0,152.816,1738619999999,15461711.52280,1884,75.305,7653434.45630,0,2025-02-03 21:00:00
1738620000000,101871.0,102900.0,100300.1,101060.0,232.905,1738623599999,23672841.06240,2435,124.564,12758041.44650,0,2025-02-03 22:00:00
1738623600000,101959.9,102620.5,100300.1,101379.0,85.874,1738627199999,8681921.11260,1291,17.429,1770315.63550,0,2025-02-03 23:00:00
1738627200000,101595.4,101701.0,100400.0,101567.8,70.303,1738630799999,7129693.28540,1316,27.483,2790260.16180,0,2025-02-04 00:00:00
1738630800000,101558.0,102211.1,99500.1,101357.7,156.659,1738634399999,15872345.83100,1958,62.770,6376561.59390,0,2025-02-04 01:00:00
1738634400000,101360.4,102090.0,100960.2,100960.2,108.874,1738637999999,11041927.19820,1872,42.084,4276966.92580,0,2025-02-04 02:00:00
1738638000000,101374.7,102090.0,100500.0,100615.3,92.055,1738641599999,9296922.38650,2206,34.495,3494154.42450,0,2025-02-04 03:00:00
1738641600000,100615.3,102090.0,99500.3,99979.3,114.647,1738645199999,11503243.65280,1857,33.281,3346251.94960,0,2025-02-04 04:00:00
1738645200000,99979.3,100131.2,98170.1,99730.2,637.058,1738648799999,63315232.07320,2707,136.681,13641055.27380,0,2025-02-04 05:00:00
1738648800000,99730.2,100727.1,98955.1,100129.9,154.491,1738652399999,15413415.09090,1357,82.860,8282343.88710,0,2025-02-04 06:00:00
1738652400000,100129.9,101915.0,99150.7,100970.0,73.692,1738655999999,7375457.12440,1602,45.816,4595704.70010,0,2025-02-04 07:00:00
1738656000000,100940.4,101915.0,98210.1,99000.0,190.868,1738659599999,18878549.90160,2720,46.152,4589430.81710,0,2025-02-04 08:00:00
1738659600000,98990.0,101915.0,98250.1,100756.8,137.366,1738663199999,13726508.34730,4533,60.945,6140008.75240,0,2025-02-04 09:00:00
1738663200000,100917.7,101914.0,98280.0,100700.0,79.845,1738666799999,7999565.05340,2178,36.899,3716797.62620,0,2025-02-04 10:00:00
1738666800000,100700.1,102211.1,98253.0,101295.8,235.072,1738670399999,23553134.75910,4148,125.063,12626988.11950,0,2025-02-04 11:00:00
1738670400000,101159.5,102211.1,98253.1,101500.0,229.806,1738673999999,23074712.88430,5265,94.449,9559022.35780,0,2025-02-04 12:00:00
1738674000000,101500.0,102210.0,99600.1,101000.0,128.657,1738677599999,12957077.76770,3130,55.053,5575763.00620,0,2025-02-04 13:00:00
1738677600000,101000.0,101900.0,99600.1,101899.0,154.397,1738681199999,15594614.85020,2955,74.470,7560721.55870,0,2025-02-04 14:00:00
1738681200000,101899.9,102222.0,99700.1,99820.1,279.516,1738684799999,28203867.85730,4307,128.611,13058266.36720,0,2025-02-04 15:00:00
1738684800000,100663.6,106999.9,99820.1,103481.5,377.8,1738688399999,38508412.21060,4862,221.788,22765663.72280,0,2025-02-04 16:00:00
1738688400000,103804.9,106700.0,99556.0,101000.0,408.615,1738691999999,41160764.28610,5387,79.366,8139292.68520,0,2025-02-04 17:00:00
1738692000000,100167.7,104600.0,99556.2,101000.0,114.97,1738695599999,11645239.37400,3922,49.313,5041691.53630,0,2025-02-04 18:00:00
1738695600000,101000.0,104600.0,99790.5,100476.6,93.463,1738699199999,9429373.97000,3677,36.030,3645362.19670,0,2025-02-04 19:00:00
1738699200000,100400.1,102583.0,100000.0,101655.4,111.323,1738702799999,11237678.17430,3729,60.996,6183025.50530,0,2025-02-04 20:00:00
1738702800000,101655.4,102583.0,99559.9,101553.0,181.097,1738706399999,18271007.79500,4630,68.795,7012837.08800,0,2025-02-04 21:00:00
1738706400000,101740.0,102500.0,99559.9,101159.5,44.162,1738709999999,4452081.39080,1534,20.482,2080280.05270,0,2025-02-04 22:00:00
1738710000000,100800.0,102500.0,99666.0,100978.7,43.548,1738713599999,4404009.51580,2161,19.241,1959660.47270,0,2025-02-04 23:00:00
1738713600000,101059.9,102500.0,99600.1,101740.0,40.887,1738717199999,4139554.42160,2250,18.335,1869211.49310,0,2025-02-05 00:00:00
1738717200000,101655.4,102300.0,99600.1,100504.7,58.022,1738720799999,5836198.55430,2305,25.120,2537354.12030,0,2025-02-05 01:00:00
1738720800000,100504.7,102651.3,99556.0,102000.0,78.608,1738724399999,7950197.33280,2858,38.623,3937974.36690,0,2025-02-05 02:00:00
1738724400000,101634.0,102000.0,99000.2,100510.9,180.599,1738727999999,18102481.42200,1955,33.288,3376798.92750,0,2025-02-05 03:00:00
1738728000000,100380.0,100965.0,99000.2,100550.0,62.81,1738731599999,6298284.32990,1813,40.057,4031262.60030,0,2025-02-05 04:00:00
1738731600000,100172.9,101789.6,99000.2,100663.6,94.064,1738735199999,9485832.21430,2776,45.623,4624622.63560,0,2025-02-05 05:00:00
1738735200000,100167.7,101800.0,99000.2,100004.8,117.135,1738738799999,11783993.07850,2689,53.905,5464494.51460,0,2025-02-05 06:00:00
1738738800000,100204.4,101800.0,99000.9,101331.5,84.501,1738742399999,8530747.76060,2576,46.778,4747905.31150,0,2025-02-05 07:00:00
1738742400000,101159.5,102000.0,99205.6,100800.0,124.405,1738745999999,12504161.73830,4123,65.773,6636571.73640,0,2025-02-05 08:00:00
1738746000000,101000.0,102000.0,99350.2,102000.0,54.633,1738749599999,5530110.52200,2376,31.316,3183055.14700,0,2025-02-05 09:00:00
1738749600000,101821.5,104600.0,99205.7,101894.2,103.158,1738753199999,10399676.75220,3580,44.039,4479998.71490,0,2025-02-05 10:00:00
1738753200000,101996.2,102377.4,99400.0,100000.0,78.094,1738756799999,7878551.74800,2280,33.640,3415821.46700,0,2025-02-05 11:00:00
1738756800000,100256.4,102377.4,99205.7,100482.2,124.479,1738760399999,12521734.15570,2669,43.528,4414589.55350,0,2025-02-05 12:00:00
1738760400000,100340.9,102377.4,99205.5,99700.0,158.533,1738763999999,15960711.11180,2816,84.721,8585608.20040,0,2025-02-05 13:00:00
1738764000000,99700.0,100648.8,99000.9,100648.7,305.672,1738767599999,30641515.13910,2078,228.754,22983102.46280,0,2025-02-05 14:00:00
1738767600000,100624.3,104301.9,99100.0,101660.6,154.456,1738771199999,15636396.66370,5360,79.984,8142282.89450,0,2025-02-05 15:00:00
1738771200000,101500.0,104301.9,99100.0,100059.7,354.858,1738774799999,35441568.99630,4180,91.986,9306219.81290,0,2025-02-05 16:00:00
1738774800000,100143.1,103878.0,99100.3,101400.4,161.172,1738778399999,16311958.11520,3167,70.199,7164531.73870,0,2025-02-05 17:00:00
1738778400000,101653.0,102600.0,98000.1,98802.0,584.235,1738781999999,58036330.06630,4134,70.717,7155634.84340,0,2025-02-05 18:00:00
1738782000000,98634.0,102399.9,98001.1,99200.1,97.887,1738785599999,9817491.84680,3553,49.467,4995731.30320,0,2025-02-05 19:00:00
1738785600000,99668.8,100000.0,99000.2,99360.0,95.389,1738789199999,9497168.85070,1214,47.935,4788480.66940,0,2025-02-05 20:00:00
1738789200000,99658.3,100000.0,98860.9,99806.7,77.44,1738792799999,7713883.14020,1370,43.581,4353519.23900,0,2025-02-05 21:00:00
1738792800000,99360.0,100000.0,98100.1,98212.1,108.532,1738796399999,10762108.01000,2570,51.529,5141224.88370,0,2025-02-05 22:00:00
1738796400000,98212.2,100500.0,98212.1,100499.8,106.87,1738799999999,10617165.68120,1328,54.481,5443920.17920,0,2025-02-05 23:00:00
1738800000000,100499.8,102000.0,98127.1,100399.9,215.35,1738803599999,21434388.86920,2019,87.882,8864620.34310,0,2025-02-06 00:00:00
1738803600000,100380.0,102000.0,98247.1,100720.0,77.307,1738807199999,7735233.93300,1799,40.319,4054029.83970,0,2025-02-06 01:00:00
1738807200000,100272.9,102010.0,98500.0,100181.0,67.9,1738810799999,6831514.80530,2240,34.421,3487978.40420,0,2025-02-06 02:00:00
1738810800000,100181.0,102199.9,99200.0,99700.0,24.876,1738814399999,2512572.83170,988,12.299,1246597.51630,0,2025-02-06 03:00:00
1738814400000,99700.0,102000.0,99700.0,101999.9,34.657,1738817999999,3523195.19380,736,24.664,2508083.87780,0,2025-02-06 04:00:00
1738818000000,101999.9,102000.0,99200.0,101660.6,68.178,1738821599999,6907038.39340,1066,31.660,3219407.77120,0,2025-02-06 05:00:00
1738821600000,101660.6,102000.0,100780.0,101899.9,61.465,1738825199999,6230464.65370,973,26.873,2738025.56700,0,2025-02-06 06:00:00
1738825200000,101899.9,102290.0,100500.0,102166.4,68.985,1738828799999,7017448.32430,1552,41.007,4188107.33830,0,2025-02-06 07:00:00
1738828800000,102166.4,102290.0,98800.1,100000.0,80.335,1738832399999,8102097.86760,2401,36.378,3698646.21690,0,2025-02-06 08:00:00
1738832400000,99837.3,102290.0,98800.1,101660.6,98.237,1738835999999,9840623.64820,2364,46.566,4700679.83650,0,2025-02-06 09:00:00
